State,year,commodity,units,Sales
New Jersey,2020,Sheep and lambs,"$1,000     ",
New Jersey,2020,Honey,"$1,000     ",1875.0
New Jersey,2020,Other animals and products,"$1,000     ",43001.0
New Jersey,2020,All other animals and products,"$1,000     ",42981.0
New Jersey,2020,Mink pelts,"$1,000     ",20.0
New Jersey,2020,Wool,"$1,000     ",73.0
New Jersey,2020,Crops,"$1,000     ",1198747.0
New Jersey,2020,Food grains,"$1,000     ",5927.0
New Jersey,2020,Wheat,"$1,000     ",5927.0
New Jersey,2020,Feed crops,"$1,000     ",60042.0
New Jersey,2020,Barley,"$1,000     ",
New Jersey,2020,Corn,"$1,000     ",48168.0
New Jersey,2020,Hay,"$1,000     ",11874.0
New Jersey,2020,Oil crops,"$1,000     ",44513.0
New Jersey,2020,Soybeans,"$1,000     ",44513.0
New Jersey,2020,Vegetables and melons,"$1,000     ",83925.0
New Jersey,2020,Potatoes,"$1,000     ",
New Jersey,2020,"Potatoes, Summer","$1,000     ",
New Jersey,2020,Sweet potatoes,"$1,000     ",
New Jersey,2020,Asparagus,"$1,000     ",13828.0
New Jersey,2020,"Beans, Snap","$1,000     ",
New Jersey,2020,"Beans, Snap, Fresh","$1,000     ",
New Jersey,2020,"Beans, Snap, Processing","$1,000     ",
New Jersey,2020,Cabbage,"$1,000     ",
New Jersey,2020,"Cabbage, Fresh","$1,000     ",
New Jersey,2020,"Corn, Sweet","$1,000     ",
New Jersey,2020,"Corn, Sweet, Fresh","$1,000     ",
New Jersey,2020,"Corn, Sweet, Processing","$1,000     ",
New Jersey,2020,Cucumbers,"$1,000     ",
New Jersey,2020,"Cucumbers, Fresh","$1,000     ",
New Jersey,2020,"Cucumbers, Processing","$1,000     ",
New Jersey,2020,Pumpkins,"$1,000     ",
New Jersey,2020,"Peas, Green","$1,000     ",
New Jersey,2020,"Peas, Green, Processing","$1,000     ",
New Jersey,2020,"Peppers, bell","$1,000     ",47187.0
New Jersey,2020,Spinach,"$1,000     ",12190.0
New Jersey,2020,"Spinach, Fresh","$1,000     ",11934.0
New Jersey,2020,"Spinach, Processing","$1,000     ",256.0
New Jersey,2020,Squash,"$1,000     ",10720.0
New Jersey,2020,Tomatoes,"$1,000     ",
New Jersey,2020,"Tomatoes, Fresh","$1,000     ",
New Jersey,2020,"Tomatoes, Processing","$1,000     ",
New Jersey,2020,Fruits and nuts,"$1,000     ",126759.0
New Jersey,2020,Apples,"$1,000     ",
New Jersey,2020,Peaches,"$1,000     ",18240.0
New Jersey,2020,Blueberries,"$1,000     ",87630.0
New Jersey,2020,Cranberries,"$1,000     ",20889.0
New Jersey,2020,All other crops,"$1,000     ",877580.0
New Jersey,2020,Floriculture,"$1,000     ",284621.0
New Jersey,2020,Miscellaneous crops,"$1,000     ",592959.0
New Jersey,2020,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Jersey,2021,All commodities,"$1,000     ",1498987.0
New Jersey,2021,Animals and products,"$1,000     ",135378.0
New Jersey,2021,Meat animals,"$1,000     ",12003.0
New Jersey,2021,Cattle and calves,"$1,000     ",11192.0
New Jersey,2021,Hogs,"$1,000     ",811.0
New Jersey,2021,"Dairy products, Milk","$1,000     ",15996.0
New Jersey,2021,Poultry and eggs,"$1,000     ",60127.0
New Jersey,2021,Broilers,"$1,000     ",
New Jersey,2021,Chicken eggs,"$1,000     ",46909.0
New Jersey,2021,Farm chickens,"$1,000     ",8.0
New Jersey,2021,Turkeys,"$1,000     ",13210.0
New Jersey,2021,Miscellaneous animals and products,"$1,000     ",47252.0
New Jersey,2021,Aquaculture,"$1,000     ",516.0
New Jersey,2021,Trout,"$1,000     ",516.0
New Jersey,2021,Sheep and lambs,"$1,000     ",
New Jersey,2021,Honey,"$1,000     ",1806.0
New Jersey,2021,Other animals and products,"$1,000     ",44865.0
New Jersey,2021,All other animals and products,"$1,000     ",44848.0
New Jersey,2021,Mink pelts,"$1,000     ",17.0
New Jersey,2021,Wool,"$1,000     ",66.0
New Jersey,2021,Crops,"$1,000     ",1363609.0
New Jersey,2021,Food grains,"$1,000     ",7676.0
New Jersey,2021,Wheat,"$1,000     ",7676.0
New Jersey,2021,Feed crops,"$1,000     ",75277.0
New Jersey,2021,Barley,"$1,000     ",
New Jersey,2021,Corn,"$1,000     ",62284.0
New Jersey,2021,Hay,"$1,000     ",12993.0
New Jersey,2021,Oil crops,"$1,000     ",48586.0
New Jersey,2021,Soybeans,"$1,000     ",48586.0
New Jersey,2021,Vegetables and melons,"$1,000     ",84433.0
New Jersey,2021,Potatoes,"$1,000     ",
New Jersey,2021,"Potatoes, Summer","$1,000     ",
New Jersey,2021,Sweet potatoes,"$1,000     ",
New Jersey,2021,Asparagus,"$1,000     ",12027.0
New Jersey,2021,"Beans, Snap","$1,000     ",
New Jersey,2021,"Beans, Snap, Fresh","$1,000     ",
New Jersey,2021,"Beans, Snap, Processing","$1,000     ",
New Jersey,2021,Cabbage,"$1,000     ",
New Jersey,2021,"Cabbage, Fresh","$1,000     ",
New Jersey,2021,"Corn, Sweet","$1,000     ",
New Jersey,2021,"Corn, Sweet, Fresh","$1,000     ",
New Jersey,2021,"Corn, Sweet, Processing","$1,000     ",
New Jersey,2021,Cucumbers,"$1,000     ",
New Jersey,2021,"Cucumbers, Fresh","$1,000     ",
New Jersey,2021,"Cucumbers, Processing","$1,000     ",
New Jersey,2021,Pumpkins,"$1,000     ",
New Jersey,2021,"Peas, Green","$1,000     ",
New Jersey,2021,"Peas, Green, Processing","$1,000     ",
New Jersey,2021,"Peppers, bell","$1,000     ",40343.0
New Jersey,2021,Spinach,"$1,000     ",10693.0
New Jersey,2021,"Spinach, Fresh","$1,000     ",10474.0
New Jersey,2021,"Spinach, Processing","$1,000     ",220.0
New Jersey,2021,Squash,"$1,000     ",21370.0
New Jersey,2021,Tomatoes,"$1,000     ",
New Jersey,2021,"Tomatoes, Fresh","$1,000     ",
New Jersey,2021,"Tomatoes, Processing","$1,000     ",
New Jersey,2021,Fruits and nuts,"$1,000     ",169473.0
New Jersey,2021,Apples,"$1,000     ",
New Jersey,2021,Peaches,"$1,000     ",32729.0
New Jersey,2021,Blueberries,"$1,000     ",111170.0
New Jersey,2021,Cranberries,"$1,000     ",25574.0
New Jersey,2021,All other crops,"$1,000     ",978164.0
New Jersey,2021,Floriculture,"$1,000     ",355613.0
New Jersey,2021,Miscellaneous crops,"$1,000     ",622551.0
New Jersey,2021,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Jersey,2022,All commodities,"$1,000     ",1661863.0
New Jersey,2022,Animals and products,"$1,000     ",245652.0
New Jersey,2022,Meat animals,"$1,000     ",15533.0
New Jersey,2022,Cattle and calves,"$1,000     ",15027.0
New Jersey,2022,Hogs,"$1,000     ",506.0
New Jersey,2022,"Dairy products, Milk","$1,000     ",21505.0
New Jersey,2022,Poultry and eggs,"$1,000     ",155535.0
New Jersey,2022,Broilers,"$1,000     ",1534.0
New Jersey,2022,Chicken eggs,"$1,000     ",137066.0
New Jersey,2022,Farm chickens,"$1,000     ",45.0
New Jersey,2022,Turkeys,"$1,000     ",16890.0
New Jersey,2022,Miscellaneous animals and products,"$1,000     ",53079.0
New Jersey,2022,Aquaculture,"$1,000     ",466.0
New Jersey,2022,Trout,"$1,000     ",466.0
New Jersey,2022,Sheep and lambs,"$1,000     ",
New Jersey,2022,Honey,"$1,000     ",2658.0
New Jersey,2022,Other animals and products,"$1,000     ",49892.0
New Jersey,2022,All other animals and products,"$1,000     ",49880.0
New Jersey,2022,Mink pelts,"$1,000     ",12.0
New Jersey,2022,Wool,"$1,000     ",63.0
New Jersey,2022,Crops,"$1,000     ",1416211.0
New Jersey,2022,Food grains,"$1,000     ",9425.0
New Jersey,2022,Wheat,"$1,000     ",9425.0
New Jersey,2022,Feed crops,"$1,000     ",70837.0
New Jersey,2022,Barley,"$1,000     ",
New Jersey,2022,Corn,"$1,000     ",56096.0
New Jersey,2022,Hay,"$1,000     ",14742.0
New Jersey,2022,Oil crops,"$1,000     ",49217.0
New Jersey,2022,Soybeans,"$1,000     ",49217.0
New Jersey,2022,Vegetables and melons,"$1,000     ",82806.0
New Jersey,2022,Potatoes,"$1,000     ",
New Jersey,2022,"Potatoes, Summer","$1,000     ",
New Jersey,2022,Sweet potatoes,"$1,000     ",
New Jersey,2022,Asparagus,"$1,000     ",13210.0
New Jersey,2022,"Beans, Snap","$1,000     ",
New Jersey,2022,"Beans, Snap, Fresh","$1,000     ",
New Jersey,2022,"Beans, Snap, Processing","$1,000     ",
New Jersey,2022,Cabbage,"$1,000     ",
New Jersey,2022,"Cabbage, Fresh","$1,000     ",
New Jersey,2022,"Corn, Sweet","$1,000     ",
New Jersey,2022,"Corn, Sweet, Fresh","$1,000     ",
New Jersey,2022,"Corn, Sweet, Processing","$1,000     ",
New Jersey,2022,Cucumbers,"$1,000     ",
New Jersey,2022,"Cucumbers, Fresh","$1,000     ",
New Jersey,2022,"Cucumbers, Processing","$1,000     ",
New Jersey,2022,Pumpkins,"$1,000     ",
New Jersey,2022,"Peas, Green","$1,000     ",
New Jersey,2022,"Peas, Green, Processing","$1,000     ",
New Jersey,2022,"Peppers, bell","$1,000     ",38690.0
New Jersey,2022,Spinach,"$1,000     ",11323.0
New Jersey,2022,"Spinach, Fresh","$1,000     ",11060.0
New Jersey,2022,"Spinach, Processing","$1,000     ",264.0
New Jersey,2022,Squash,"$1,000     ",19583.0
New Jersey,2022,Tomatoes,"$1,000     ",
New Jersey,2022,"Tomatoes, Fresh","$1,000     ",
New Jersey,2022,"Tomatoes, Processing","$1,000     ",
New Jersey,2022,Fruits and nuts,"$1,000     ",140123.0
New Jersey,2022,Apples,"$1,000     ",
New Jersey,2022,Peaches,"$1,000     ",17325.0
New Jersey,2022,Blueberries,"$1,000     ",102858.0
New Jersey,2022,Cranberries,"$1,000     ",19940.0
New Jersey,2022,All other crops,"$1,000     ",1063802.0
New Jersey,2022,Floriculture,"$1,000     ",341730.0
New Jersey,2022,Miscellaneous crops,"$1,000     ",722072.0
New Jersey,2022,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Jersey,2023,All commodities,"$1,000     ",1604324.0
New Jersey,2023,Animals and products,"$1,000     ",239981.0
New Jersey,2023,Meat animals,"$1,000     ",18687.0
New Jersey,2023,Cattle and calves,"$1,000     ",18009.0
New Jersey,2023,Hogs,"$1,000     ",678.0
New Jersey,2023,"Dairy products, Milk","$1,000     ",17136.0
New Jersey,2023,Poultry and eggs,"$1,000     ",147249.0
New Jersey,2023,Broilers,"$1,000     ",1232.0
New Jersey,2023,Chicken eggs,"$1,000     ",130668.0
New Jersey,2023,Farm chickens,"$1,000     ",35.0
New Jersey,2023,Turkeys,"$1,000     ",15314.0
New Jersey,2023,Miscellaneous animals and products,"$1,000     ",56909.0
New Jersey,2023,Aquaculture,"$1,000     ",572.0
New Jersey,2023,Trout,"$1,000     ",572.0
New Jersey,2023,Sheep and lambs,"$1,000     ",
New Jersey,2023,Honey,"$1,000     ",4028.0
New Jersey,2023,Other animals and products,"$1,000     ",52243.0
New Jersey,2023,All other animals and products,"$1,000     ",52230.0
New Jersey,2023,Mink pelts,"$1,000     ",13.0
New Jersey,2023,Wool,"$1,000     ",66.0
New Jersey,2023,Crops,"$1,000     ",1364343.0
New Jersey,2023,Food grains,"$1,000     ",13184.0
New Jersey,2023,Wheat,"$1,000     ",13184.0
New Jersey,2023,Feed crops,"$1,000     ",53219.0
New Jersey,2023,Barley,"$1,000     ",
New Jersey,2023,Corn,"$1,000     ",38589.0
New Jersey,2023,Hay,"$1,000     ",14629.0
New Jersey,2023,Oil crops,"$1,000     ",44300.0
New Jersey,2023,Soybeans,"$1,000     ",44300.0
New Jersey,2023,Vegetables and melons,"$1,000     ",76939.0
New Jersey,2023,Potatoes,"$1,000     ",
New Jersey,2023,"Potatoes, Summer","$1,000     ",
New Jersey,2023,Sweet potatoes,"$1,000     ",
New Jersey,2023,Asparagus,"$1,000     ",12504.0
New Jersey,2023,"Beans, Snap","$1,000     ",
New Jersey,2023,"Beans, Snap, Fresh","$1,000     ",
New Jersey,2023,"Beans, Snap, Processing","$1,000     ",
New Jersey,2023,Cabbage,"$1,000     ",
New Jersey,2023,"Cabbage, Fresh","$1,000     ",
New Jersey,2023,"Corn, Sweet","$1,000     ",
New Jersey,2023,"Corn, Sweet, Fresh","$1,000     ",
New Jersey,2023,"Corn, Sweet, Processing","$1,000     ",
New Jersey,2023,Cucumbers,"$1,000     ",
New Jersey,2023,"Cucumbers, Fresh","$1,000     ",
New Jersey,2023,"Cucumbers, Processing","$1,000     ",
New Jersey,2023,Pumpkins,"$1,000     ",
New Jersey,2023,"Peas, Green","$1,000     ",
New Jersey,2023,"Peas, Green, Processing","$1,000     ",
New Jersey,2023,"Peppers, bell","$1,000     ",36059.0
New Jersey,2023,Spinach,"$1,000     ",12658.0
New Jersey,2023,"Spinach, Fresh","$1,000     ",12488.0
New Jersey,2023,"Spinach, Processing","$1,000     ",170.0
New Jersey,2023,Squash,"$1,000     ",15718.0
New Jersey,2023,Tomatoes,"$1,000     ",
New Jersey,2023,"Tomatoes, Fresh","$1,000     ",
New Jersey,2023,"Tomatoes, Processing","$1,000     ",
New Jersey,2023,Fruits and nuts,"$1,000     ",141727.0
New Jersey,2023,Apples,"$1,000     ",
New Jersey,2023,Peaches,"$1,000     ",29110.0
New Jersey,2023,Blueberries,"$1,000     ",92109.0
New Jersey,2023,Cranberries,"$1,000     ",20508.0
New Jersey,2023,All other crops,"$1,000     ",1034974.0
New Jersey,2023,Floriculture,"$1,000     ",307866.0
New Jersey,2023,Miscellaneous crops,"$1,000     ",727108.0
New Jersey,2023,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Jersey,2024,All commodities,"$1,000     ",1621144.0
New Jersey,2024,Animals and products,"$1,000     ",261390.0
New Jersey,2024,Meat animals,"$1,000     ",24223.0
New Jersey,2024,Cattle and calves,"$1,000     ",22740.0
New Jersey,2024,Hogs,"$1,000     ",1483.0
New Jersey,2024,"Dairy products, Milk","$1,000     ",17876.0
New Jersey,2024,Poultry and eggs,"$1,000     ",163478.0
New Jersey,2024,Broilers,"$1,000     ",1359.0
New Jersey,2024,Chicken eggs,"$1,000     ",153787.0
New Jersey,2024,Farm chickens,"$1,000     ",13.0
New Jersey,2024,Turkeys,"$1,000     ",8318.0
New Jersey,2024,Miscellaneous animals and products,"$1,000     ",55813.0
New Jersey,2024,Aquaculture,"$1,000     ",459.0
New Jersey,2024,Trout,"$1,000     ",459.0
New Jersey,2024,Sheep and lambs,"$1,000     ",
New Jersey,2024,Honey,"$1,000     ",3048.0
New Jersey,2024,Other animals and products,"$1,000     ",52241.0
New Jersey,2024,All other animals and products,"$1,000     ",52230.0
New Jersey,2024,Mink pelts,"$1,000     ",11.0
New Jersey,2024,Wool,"$1,000     ",66.0
New Jersey,2024,Crops,"$1,000     ",1359755.0
New Jersey,2024,Food grains,"$1,000     ",7457.0
New Jersey,2024,Wheat,"$1,000     ",7457.0
New Jersey,2024,Feed crops,"$1,000     ",57332.0
New Jersey,2024,Barley,"$1,000     ",
New Jersey,2024,Corn,"$1,000     ",43025.0
New Jersey,2024,Hay,"$1,000     ",14307.0
New Jersey,2024,Oil crops,"$1,000     ",46434.0
New Jersey,2024,Soybeans,"$1,000     ",46434.0
New Jersey,2024,Vegetables and melons,"$1,000     ",76580.0
New Jersey,2024,Potatoes,"$1,000     ",
New Jersey,2024,"Potatoes, Summer","$1,000     ",
New Jersey,2024,Sweet potatoes,"$1,000     ",
New Jersey,2024,Asparagus,"$1,000     ",10688.0
New Jersey,2024,"Beans, Snap","$1,000     ",
New Jersey,2024,"Beans, Snap, Fresh","$1,000     ",
New Jersey,2024,"Beans, Snap, Processing","$1,000     ",
New Jersey,2024,Cabbage,"$1,000     ",
New Jersey,2024,"Cabbage, Fresh","$1,000     ",
New Jersey,2024,"Corn, Sweet","$1,000     ",
New Jersey,2024,"Corn, Sweet, Fresh","$1,000     ",
New Jersey,2024,"Corn, Sweet, Processing","$1,000     ",
New Jersey,2024,Cucumbers,"$1,000     ",
New Jersey,2024,"Cucumbers, Fresh","$1,000     ",
New Jersey,2024,"Cucumbers, Processing","$1,000     ",
New Jersey,2024,Pumpkins,"$1,000     ",
New Jersey,2024,"Peas, Green","$1,000     ",
New Jersey,2024,"Peas, Green, Processing","$1,000     ",
New Jersey,2024,"Peppers, bell","$1,000     ",52745.0
New Jersey,2024,Spinach,"$1,000     ",
New Jersey,2024,"Spinach, Fresh","$1,000     ",
New Jersey,2024,"Spinach, Processing","$1,000     ",
New Jersey,2024,Squash,"$1,000     ",13147.0
New Jersey,2024,Tomatoes,"$1,000     ",
New Jersey,2024,"Tomatoes, Fresh","$1,000     ",
New Jersey,2024,"Tomatoes, Processing","$1,000     ",
New Jersey,2024,Fruits and nuts,"$1,000     ",124196.0
New Jersey,2024,Apples,"$1,000     ",
New Jersey,2024,Peaches,"$1,000     ",17933.0
New Jersey,2024,Blueberries,"$1,000     ",84896.0
New Jersey,2024,Cranberries,"$1,000     ",21367.0
New Jersey,2024,All other crops,"$1,000     ",1047755.0
New Jersey,2024,Floriculture,"$1,000     ",307866.0
New Jersey,2024,Miscellaneous crops,"$1,000     ",739889.0
New Jersey,2024,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Mexico,2008,All commodities,"$1,000     ",3050408.0
New Mexico,2008,Animals and products,"$1,000     ",2404016.0
New Mexico,2008,Meat animals,"$1,000     ",980655.0
New Mexico,2008,Cattle and calves,"$1,000     ",980420.0
New Mexico,2008,Hogs,"$1,000     ",235.0
New Mexico,2008,"Dairy products, Milk","$1,000     ",1363250.0
New Mexico,2008,Poultry and eggs,"$1,000     ",27646.0
New Mexico,2008,Chicken eggs,"$1,000     ",20686.0
New Mexico,2008,Farm chickens,"$1,000     ",11.0
New Mexico,2008,Turkeys,"$1,000     ",6949.0
New Mexico,2008,Miscellaneous animals and products,"$1,000     ",32465.0
New Mexico,2008,Aquaculture,"$1,000     ",176.0
New Mexico,2008,Trout,"$1,000     ",176.0
New Mexico,2008,Sheep and lambs,"$1,000     ",4923.0
New Mexico,2008,Honey,"$1,000     ",426.0
New Mexico,2008,Mohair,"$1,000     ",280.0
New Mexico,2008,Other animals and products,"$1,000     ",25300.0
New Mexico,2008,All other animals and products,"$1,000     ",25300.0
New Mexico,2008,Wool,"$1,000     ",1360.0
New Mexico,2008,Crops,"$1,000     ",646392.0
New Mexico,2008,Food grains,"$1,000     ",30854.0
New Mexico,2008,Wheat,"$1,000     ",30854.0
New Mexico,2008,Feed crops,"$1,000     ",202090.0
New Mexico,2008,Corn,"$1,000     ",41055.0
New Mexico,2008,Hay,"$1,000     ",153747.0
New Mexico,2008,Sorghum,"$1,000     ",7287.0
New Mexico,2008,Cotton,"$1,000     ",29538.0
New Mexico,2008,Cotton lint,"$1,000     ",24656.0
New Mexico,2008,"Cotton lint, Long staple","$1,000     ",5246.0
New Mexico,2008,"Cotton lint, Upland","$1,000     ",19410.0
New Mexico,2008,Cottonseed,"$1,000     ",4882.0
New Mexico,2008,Oil crops,"$1,000     ",5883.0
New Mexico,2008,Peanuts,"$1,000     ",5883.0
New Mexico,2008,Vegetables and melons,"$1,000     ",112556.0
New Mexico,2008,Dry beans,"$1,000     ",9630.0
New Mexico,2008,Potatoes,"$1,000     ",13096.0
New Mexico,2008,"Potatoes, Fall","$1,000     ",13096.0
New Mexico,2008,Onions,"$1,000     ",47520.0
New Mexico,2008,"Onions, Summer, Nonstorage","$1,000     ",47520.0
New Mexico,2008,"Peppers, Chile","$1,000     ",42311.0
New Mexico,2008,Fruits and nuts,"$1,000     ",62350.0
New Mexico,2008,Pecans,"$1,000     ",62350.0
New Mexico,2008,All other crops,"$1,000     ",203121.0
New Mexico,2008,Floriculture,"$1,000     ",
New Mexico,2008,Mushrooms,"$1,000     ",46.0
New Mexico,2008,Miscellaneous crops,"$1,000     ",203075.0
New Mexico,2008,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Mexico,2009,All commodities,"$1,000     ",2567412.0
New Mexico,2009,Animals and products,"$1,000     ",1893126.0
New Mexico,2009,Meat animals,"$1,000     ",881700.0
New Mexico,2009,Cattle and calves,"$1,000     ",881514.0
New Mexico,2009,Hogs,"$1,000     ",186.0
New Mexico,2009,"Dairy products, Milk","$1,000     ",950213.0
New Mexico,2009,Poultry and eggs,"$1,000     ",21469.0
New Mexico,2009,Chicken eggs,"$1,000     ",14723.0
New Mexico,2009,Farm chickens,"$1,000     ",8.0
New Mexico,2009,Turkeys,"$1,000     ",6738.0
New Mexico,2009,Miscellaneous animals and products,"$1,000     ",39744.0
New Mexico,2009,Aquaculture,"$1,000     ",142.0
New Mexico,2009,Trout,"$1,000     ",142.0
New Mexico,2009,Sheep and lambs,"$1,000     ",4741.0
New Mexico,2009,Honey,"$1,000     ",668.0
New Mexico,2009,Mohair,"$1,000     ",163.0
New Mexico,2009,Other animals and products,"$1,000     ",33300.0
New Mexico,2009,All other animals and products,"$1,000     ",33300.0
New Mexico,2009,Wool,"$1,000     ",730.0
New Mexico,2009,Crops,"$1,000     ",674286.0
New Mexico,2009,Food grains,"$1,000     ",19294.0
New Mexico,2009,Wheat,"$1,000     ",19294.0
New Mexico,2009,Feed crops,"$1,000     ",173854.0
New Mexico,2009,Corn,"$1,000     ",43888.0
New Mexico,2009,Hay,"$1,000     ",121892.0
New Mexico,2009,Sorghum,"$1,000     ",8073.0
New Mexico,2009,Cotton,"$1,000     ",26524.0
New Mexico,2009,Cotton lint,"$1,000     ",21988.0
New Mexico,2009,"Cotton lint, Long staple","$1,000     ",1545.0
New Mexico,2009,"Cotton lint, Upland","$1,000     ",20443.0
New Mexico,2009,Cottonseed,"$1,000     ",4536.0
New Mexico,2009,Oil crops,"$1,000     ",6302.0
New Mexico,2009,Peanuts,"$1,000     ",6302.0
New Mexico,2009,Vegetables and melons,"$1,000     ",136242.0
New Mexico,2009,Dry beans,"$1,000     ",10927.0
New Mexico,2009,Potatoes,"$1,000     ",14046.0
New Mexico,2009,"Potatoes, Fall","$1,000     ",14046.0
New Mexico,2009,Onions,"$1,000     ",53900.0
New Mexico,2009,"Onions, Summer, Nonstorage","$1,000     ",53900.0
New Mexico,2009,"Peppers, Chile","$1,000     ",57369.0
New Mexico,2009,Fruits and nuts,"$1,000     ",119680.0
New Mexico,2009,Pecans,"$1,000     ",119680.0
New Mexico,2009,All other crops,"$1,000     ",192391.0
New Mexico,2009,Floriculture,"$1,000     ",
New Mexico,2009,Mushrooms,"$1,000     ",46.0
New Mexico,2009,Miscellaneous crops,"$1,000     ",192345.0
New Mexico,2009,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Mexico,2010,All commodities,"$1,000     ",3156376.0
New Mexico,2010,Animals and products,"$1,000     ",2346663.0
New Mexico,2010,Meat animals,"$1,000     ",1045170.0
New Mexico,2010,Cattle and calves,"$1,000     ",1045016.0
New Mexico,2010,Hogs,"$1,000     ",154.0
New Mexico,2010,"Dairy products, Milk","$1,000     ",1237140.0
New Mexico,2010,Poultry and eggs,"$1,000     ",24578.0
New Mexico,2010,Chicken eggs,"$1,000     ",16162.0
New Mexico,2010,Farm chickens,"$1,000     ",11.0
New Mexico,2010,Turkeys,"$1,000     ",8405.0
New Mexico,2010,Miscellaneous animals and products,"$1,000     ",39776.0
New Mexico,2010,Aquaculture,"$1,000     ",140.0
New Mexico,2010,Trout,"$1,000     ",140.0
New Mexico,2010,Sheep and lambs,"$1,000     ",5633.0
New Mexico,2010,Honey,"$1,000     ",730.0
New Mexico,2010,Mohair,"$1,000     ",163.0
New Mexico,2010,Other animals and products,"$1,000     ",32000.0
New Mexico,2010,All other animals and products,"$1,000     ",32000.0
New Mexico,2010,Wool,"$1,000     ",1110.0
New Mexico,2010,Crops,"$1,000     ",809713.0
New Mexico,2010,Food grains,"$1,000     ",31145.0
New Mexico,2010,Wheat,"$1,000     ",31145.0
New Mexico,2010,Feed crops,"$1,000     ",169553.0
New Mexico,2010,Corn,"$1,000     ",44969.0
New Mexico,2010,Hay,"$1,000     ",110559.0
New Mexico,2010,Sorghum,"$1,000     ",14025.0
New Mexico,2010,Cotton,"$1,000     ",54864.0
New Mexico,2010,Cotton lint,"$1,000     ",49670.0
New Mexico,2010,"Cotton lint, Long staple","$1,000     ",2175.0
New Mexico,2010,"Cotton lint, Upland","$1,000     ",47495.0
New Mexico,2010,Cottonseed,"$1,000     ",5194.0
New Mexico,2010,Oil crops,"$1,000     ",7931.0
New Mexico,2010,Peanuts,"$1,000     ",7931.0
New Mexico,2010,Vegetables and melons,"$1,000     ",157781.0
New Mexico,2010,Dry beans,"$1,000     ",10491.0
New Mexico,2010,Potatoes,"$1,000     ",15150.0
New Mexico,2010,"Potatoes, Fall","$1,000     ",15150.0
New Mexico,2010,Onions,"$1,000     ",90530.0
New Mexico,2010,"Onions, Summer, Nonstorage","$1,000     ",90530.0
New Mexico,2010,"Peppers, Chile","$1,000     ",41611.0
New Mexico,2010,Fruits and nuts,"$1,000     ",186780.0
New Mexico,2010,Pecans,"$1,000     ",186780.0
New Mexico,2010,All other crops,"$1,000     ",201659.0
New Mexico,2010,Floriculture,"$1,000     ",
New Mexico,2010,Mushrooms,"$1,000     ",44.0
New Mexico,2010,Miscellaneous crops,"$1,000     ",201615.0
New Mexico,2010,USDA/ERS Farm Income and Wealth Statistics,"$1,000     ",
New Mexico,2011,All commodities,"$1,000     ",3789109.0
New Mexico,2011,Animals and products,"$1,000     ",2996435.0
New Mexico,2011,Meat animals,"$1,000     ",1347852.0
New Mexico,2011,Cattle and calves,"$1,000     ",1347610.0
New Mexico,2011,Hogs,"$1,000     ",242.0
New Mexico,2011,"Dairy products, Milk","$1,000     ",1577608.0
New Mexico,2011,Poultry and eggs,"$1,000     ",27670.0
New Mexico,2011,Chicken eggs,"$1,000     ",18302.0
New Mexico,2011,Farm chickens,"$1,000     ",11.0
New Mexico,2011,Turkeys,"$1,000     ",9357.0
New Mexico,2011,Miscellaneous animals and products,"$1,000     ",43305.0
New Mexico,2011,Aquaculture,"$1,000     ",144.0
New Mexico,2011,Trout,"$1,000     ",144.0
New Mexico,2011,Sheep and lambs,"$1,000     ",
New Mexico,2011,Honey,"$1,000     ",662.0
New Mexico,2011,Mohair,"$1,000     ",104.0
New Mexico,2011,Other animals and products,"$1,000     ",41100.0
New Mexico,2011,All other animals and products,"$1,000     ",41100.0
New Mexico,2011,Wool,"$1,000     ",1295.0
New Mexico,2011,Crops,"$1,000     ",792674.0
New Mexico,2011,Food grains,"$1,000     ",18009.0
New Mexico,2011,Wheat,"$1,000     ",18009.0
New Mexico,2011,Feed crops,"$1,000     ",230664.0
New Mexico,2011,Corn,"$1,000     ",50738.0
New Mexico,2011,Hay,"$1,000     ",170903.0
New Mexico,2011,Sorghum,"$1,000     ",9023.0
New Mexico,2011,Cotton,"$1,000     ",59071.0
New Mexico,2011,Cotton lint,"$1,000     ",47029.0
New Mexico,2011,"Cotton lint, Long staple","$1,000     ",3573.0
New Mexico,2011,"Cotton lint, Upland","$1,000     ",43456.0
New Mexico,2011,Cottonseed,"$1,000     ",12042.0
New Mexico,2011,Oil crops,"$1,000     ",9229.0
New Mexico,2011,Peanuts,"$1,000     ",9229.0
New Mexico,2011,Vegetables and melons,"$1,000     ",119498.0
New Mexico,2011,Dry beans,"$1,000     ",13191.0
New Mexico,2011,Potatoes,"$1,000     ",16438.0
New Mexico,2011,"Potatoes, Fall","$1,000     ",16438.0
New Mexico,2011,Onions,"$1,000     ",43153.0
New Mexico,2011,"Onions, Summer, Nonstorage","$1,000     ",43153.0
New Mexico,2011,"Peppers, Chile","$1,000     ",46716.0
